"","AnimalID","feedlot","cohort","Y","A","age","weight","mix_hist","PIgroup","PV_vacc","ps.re","ps.fe"
"607","982 000119314464",10,"PC01",0,1,0.15,0.383,"no no","PI animal in cohort",0,0.631618127467439,0.642773260046541
"608","982 000119314572",10,"PC01",1,1,0.15,0.409,"no no","PI animal in cohort",0,0.609795359058822,0.619498502567114
"609","982 000119314656",10,"PC01",1,1,0.15,0.402,"no no","PI animal in cohort",0,0.61571819583007,0.625824152917461
"610","982 000119314696",10,"PC01",0,1,0.15,0.414,"no no","PI animal in cohort",0,0.605544738919317,0.61495507001891
"611","982 000119314904",10,"PC01",1,1,0.15,0.418,"no no","PI animal in cohort",0,0.602132674879532,0.611305794644614
"612","982 000119315034",10,"PC01",1,1,0.15,0.416,"no no","PI animal in cohort",0,0.603839970314808,0.61313202022651
"613","982 000119315074",10,"PC01",0,1,0.15,0.412,"no no","PI animal in cohort",0,0.607246943041715,0.616774898502806
"614","982 000119315233",10,"PC01",1,1,0.15,0.444,"no no","PI animal in cohort",0,0.579725447734004,0.587297189347822
"621","982 000119471685",10,"PC12",1,0,0.19,0.434,"yes no","no BVDV in cohort",0,0.627674233435807,0.608664923581933
"633","982 000119524962",10,"PC05",1,0,0.16,0.482,"no no","PI animal in cohort",0,0.544935956432701,0.549591795928404
"634","982 000119532621",10,"PC05",1,0,0.16,0.486,"no no","PI animal in cohort",0,0.541396673106756,0.545780601518702
"635","982 000119532990",10,"PC05",1,0,0.16,0.469,"no no","PI animal in cohort",0,0.556405503979847,0.561935791745686
"636","982 000119556587",10,"PC07",1,0,0.16,0.453,"yes no","no BVDV in cohort",0,0.615913683434254,0.596644821847603
"637","982 000119556835",10,"PC07",1,0,0.16,0.472,"yes no","no BVDV in cohort",0,0.5997654399164,0.578940784138856
"683","982 000120341680",10,"PC05",0,1,0.13,0.472,"yes no","PI animal in cohort",0,0.783129413814684,0.779545720714303
"698","982 000121011309",10,"PC05",1,0,0.16,0.465,"no no","PI animal in cohort",0,0.55992311008196,0.565719293547001
"699","982 000121021717",10,"PC05",1,0,0.16,0.48,"no no","PI animal in cohort",0,0.546703919779914,0.551495241314238
"768","982 000124733480",10,"PC12",1,0,0.19,0.411,"yes no","no BVDV in cohort",0,0.646631980687904,0.62952189897938
"779","982 000134291986",10,"PC17",1,0,0.16,0.444,"yes no","TI but no PI in cohort",0,0.720741910704627,0.716588404816715
"780","982 000134293840",10,"PC17",1,0,0.16,0.497,"yes no","TI but no PI in cohort",0,0.681169870054534,0.673432889014087
"781","982 000134297308",10,"PC17",1,1,0.16,0.454,"yes no","TI but no PI in cohort",0,0.713508594439886,0.708712542943201
"786","982 000134503676",10,"PC12",1,1,0.22,0.449,"yes no","no BVDV in cohort",0,0.610882885964672,0.58931449303638
"787","982 000134505208",10,"PC12",1,1,0.22,0.405,"yes no","no BVDV in cohort",0,0.647466969588857,0.629568233720105
"788","982 000134505608",10,"PC12",1,1,0.22,0.447,"yes no","no BVDV in cohort",0,0.612576792406337,0.591174941966032
"789","982 000134508748",10,"PC12",1,1,0.22,0.429,"yes no","no BVDV in cohort",0,0.627695340971417,0.607795769554735
"790","982 000134512014",10,"PC12",1,1,0.22,0.444,"yes no","no BVDV in cohort",0,0.61511254485754,0.593960710250413
"791","982 000134512760",10,"PC12",1,1,0.22,0.457,"yes no","no BVDV in cohort",0,0.604080818660592,0.581847616652825
"792","982 000134513457",10,"PC12",1,1,0.22,0.445,"yes no","no BVDV in cohort",0,0.614267981068791,0.593032783071628
"793","982 000134513820",10,"PC12",1,1,0.22,0.443,"yes no","no BVDV in cohort",0,0.61595641558333,0.59488796698228
"794","982 000134514085",10,"PC12",1,1,0.22,0.443,"yes no","no BVDV in cohort",0,0.61595641558333,0.59488796698228
"795","982 000134514104",10,"PC12",1,1,0.22,0.45,"yes no","no BVDV in cohort",0,0.610034925011778,0.588383306146249
"796","982 000134514180",10,"PC12",1,1,0.22,0.458,"yes no","no BVDV in cohort",0,0.603227662336864,0.580911539352449
"797","982 000134514207",10,"PC12",1,1,0.22,0.451,"yes no","no BVDV in cohort",0,0.609186298367936,0.587451485946782
"798","982 000134514331",10,"PC12",0,1,0.22,0.43,"yes no","no BVDV in cohort",0,0.626861638695237,0.606878533360948
"799","982 000134514341",10,"PC12",1,1,0.22,0.43,"yes no","no BVDV in cohort",0,0.626861638695237,0.606878533360948
"800","982 000134514406",10,"PC12",0,1,0.22,0.444,"yes no","no BVDV in cohort",0,0.61511254485754,0.593960710250413
"804","982 000134694458",10,"PC10",1,1,0.21,0.438,"no no","TI but no PI in cohort",0,0.472429403533709,0.477487410919879
"805","982 000134708686",10,"PC10",0,1,0.21,0.402,"no no","TI but no PI in cohort",0,0.504494174751362,0.512085609851919
"806","982 000134718130",10,"PC10",1,1,0.21,0.423,"no no","TI but no PI in cohort",0,0.485777283195647,0.491896132829914
"808","982 000134850090",10,"PC09",1,1,0.22,0.459,"yes no","no BVDV in cohort",0,0.602373877693827,0.57997487925349
"809","982 000135583522",10,"PC07",1,0,0.18,0.451,"no no","no BVDV in cohort",0,0.35828305154279,0.350073884895594
"810","982 000135587386",10,"PC07",0,0,0.18,0.465,"no no","no BVDV in cohort",0,0.346888091952109,0.33792357553424
"811","982 000135587822",10,"PC07",1,0,0.18,0.427,"no no","no BVDV in cohort",0,0.378188800794365,0.371355591910553
"812","982 000135588581",10,"PC07",1,0,0.18,0.444,"no no","no BVDV in cohort",0,0.364042096406373,0.356224005939294
"813","982 000135589052",10,"PC07",0,0,0.18,0.497,"no no","no BVDV in cohort",0,0.321507118052876,0.310959027105026
"814","982 000135601757",10,"PC07",0,0,0.18,0.457,"no no","no BVDV in cohort",0,0.353378989439762,0.344841647867036
"816","982 000135841135",10,"PC07",1,0,0.16,0.458,"yes no","no BVDV in cohort",0,0.611687270682128,0.59200822108176
"817","982 000135841551",10,"PC07",0,0,0.16,0.474,"yes no","no BVDV in cohort",0,0.598052273463779,0.577064491162877
"818","982 000135860400",10,"PC07",1,0,0.16,0.464,"yes no","no BVDV in cohort",0,0.606593363710598,0.586422671969999
"833","982 000136317836",10,"PC07",1,0,0.18,0.439,"no no","no BVDV in cohort",0,0.368179794005585,0.360646310887909
"870","982 000136719034",10,"PC07",1,1,0.16,0.421,"yes no","no BVDV in cohort",0,0.642526668384985,0.625880182068899
"871","982 000136719225",10,"PC07",1,1,0.16,0.392,"yes no","no BVDV in cohort",0,0.665913084492238,0.651609751519457
"880","982 000136883095",10,"PC07",1,0,0.18,0.464,"no no","no BVDV in cohort",0,0.347696405737654,0.338784625925764
"898","982 000138232512",10,"PC09",1,1,0.22,0.404,"yes no","no BVDV in cohort",0,0.648280464669698,0.630464765717255
"900","982 000138287075",10,"PC07",1,1,0.16,0.446,"yes no","no BVDV in cohort",0,0.621801249194214,0.603106993552933
"901","982 000138288818",10,"PC07",1,1,0.16,0.394,"yes no","no BVDV in cohort",0,0.664324590327082,0.649861435728457
"902","982 000138338018",10,"PC17",1,0,0.21,0.436,"no no","TI but no PI in cohort",0,0.474207262603185,0.479406934399111
"903","982 000138345774",10,"PC17",1,0,0.21,0.45,"no no","TI but no PI in cohort",0,0.461778491998125,0.46598619973841
"904","982 000138361944",10,"PC17",1,0,0.21,0.477,"no no","TI but no PI in cohort",0,0.437955544947161,0.440258499583725
"905","982 000138362162",10,"PC17",1,0,0.21,0.45,"no no","TI but no PI in cohort",0,0.461778491998125,0.46598619973841
"906","982 000138371761",10,"PC17",1,1,0.21,0.465,"no no","TI but no PI in cohort",0,0.448514874071437,0.451661785843077
"907","982 000138372885",10,"PC17",1,0,0.21,0.436,"no no","TI but no PI in cohort",0,0.474207262603185,0.479406934399111
"910","982 000138534507",10,"PC11",1,1,0.16,0.405,"yes no","PI animal in cohort",0,0.818344567273874,0.817251768946526
"911","982 000138539861",10,"PC11",0,1,0.16,0.43,"yes no","PI animal in cohort",0,0.804714490635965,0.802450792935236
"912","982 000138539898",10,"PC11",1,1,0.16,0.411,"yes no","PI animal in cohort",0,0.815142329588818,0.813779895801479
"923","982 000138691798",10,"PC10",1,1,0.21,0.418,"no no","TI but no PI in cohort",0,0.490232033567152,0.496703218802927
"932","982 000138818187",10,"PC11",1,1,0.16,0.414,"yes no","PI animal in cohort",0,0.8135249167237,0.8120249776484
"956","982 000139354473",10,"PC05",0,1,0.16,0.465,"yes no","PI animal in cohort",0,0.784353486026559,0.780240063188256
"970","982 000139645559",10,"PC07",1,0,0.16,0.448,"yes no","no BVDV in cohort",0,0.62012266348104,0.60126422016806
"972","982 000139835027",10,"PC05",0,1,0.13,0.465,"yes no","PI animal in cohort",0,0.787338789098866,0.784137779128672
"973","982 000139903908",10,"PC07",1,1,0.16,0.442,"yes no","no BVDV in cohort",0,0.625149644643058,0.606783730487887
"974","982 000139930734",10,"PC07",0,0,0.16,0.417,"yes no","no BVDV in cohort",0,0.645796096006989,0.629475561853945
"988","982 000140967793",10,"PC11",1,1,0.16,0.46,"yes no","PI animal in cohort",0,0.787353911606243,0.783519738707213
"993","982 000141046066",10,"PC12",1,0,0.19,0.4,"yes no","no BVDV in cohort",0,0.655542382599845,0.639333953592024
"994","982 000141046685",10,"PC12",1,1,0.19,0.38,"yes no","no BVDV in cohort",0,0.671462995187932,0.656874892526908
"995","982 000141046742",10,"PC12",0,0,0.19,0.419,"yes no","no BVDV in cohort",0,0.640086650519318,0.622317547153903
"996","982 000141046774",10,"PC12",1,0,0.19,0.413,"yes no","no BVDV in cohort",0,0.645000682907204,0.62772606647041
"997","982 000141080420",10,"PC12",1,1,0.19,0.397,"yes no","no BVDV in cohort",0,0.657953941777375,0.641990292509463
"998","982 000141080470",10,"PC12",1,0,0.19,0.427,"yes no","no BVDV in cohort",0,0.633488800434578,0.615058765299777
"1016","982 000141304399",10,"PC18",1,1,0.17,0.41,"no no","PI animal in cohort",0,0.606126802377076,0.614986431853027
"1020","982 000141344918",10,"PC05",0,0,0.13,0.467,"yes no","PI animal in cohort",0,0.786142227018246,0.782832874354422
"1026","982 000141463931",10,"PC18",0,0,0.17,0.412,"no no","PI animal in cohort",0,0.604422906028963,0.613163437142121
"1040","982 000141957003",10,"PC05",1,1,0.16,0.456,"yes no","PI animal in cohort",0,0.789732229617742,0.786117870373863
"1049","982 000142028961",10,"PC12",1,1,0.22,0.45,"yes no","no BVDV in cohort",0,0.610034925011778,0.588383306146249
"1050","982 000142034874",10,"PC12",1,1,0.22,0.43,"yes no","no BVDV in cohort",0,0.626861638695237,0.606878533360948
"1051","982 000142034956",10,"PC12",1,1,0.22,0.431,"yes no","no BVDV in cohort",0,0.626027181789835,0.60596054275033
"1052","982 000142035038",10,"PC12",1,1,0.22,0.447,"yes no","no BVDV in cohort",0,0.612576792406337,0.591174941966032
"1053","982 000142035322",10,"PC12",1,1,0.22,0.41,"yes no","no BVDV in cohort",0,0.64338673113824,0.625072270150292
"1126","982 000143414792",10,"PC07",1,0,0.16,0.385,"yes no","no BVDV in cohort",0,0.67144307019169,0.657696537592847
"1190","982 000145016377",10,"PC03",1,1,0.16,0.388,"no no","PI animal in cohort",0,0.626076768444371,0.636583067037488
"1195","982 000145614061",10,"PC07",1,0,0.16,0.431,"yes no","no BVDV in cohort",0,0.634295382583767,0.616831453053076
"1196","982 000145627030",10,"PC07",1,1,0.16,0.465,"yes no","no BVDV in cohort",0,0.605742087975395,0.585489540153249
"1210","982 000146193851",10,"PC12",0,0,0.19,0.407,"yes no","no BVDV in cohort",0,0.649884320877393,0.633102797040539
"1211","982 000146194584",10,"PC12",1,0,0.19,0.406,"yes no","no BVDV in cohort",0,0.650695247160708,0.633995747771596
"1227","982 000147290911",10,"PC09",1,1,0.34,0.355,"no no","no BVDV in cohort",0,0.416998241474542,0.408179063146753
"1228","982 000147291643",10,"PC09",0,0,0.34,0.401,"no no","no BVDV in cohort",0,0.377743144122817,0.36623029684464
"1229","982 000147291896",10,"PC09",0,0,0.34,0.401,"no no","no BVDV in cohort",0,0.377743144122817,0.36623029684464
"1230","982 000147292070",10,"PC09",1,0,0.34,0.426,"no no","no BVDV in cohort",0,0.357028356449321,0.34421235638227
"1231","982 000147292105",10,"PC09",0,1,0.34,0.33,"no no","no BVDV in cohort",0,0.438817811448796,0.431595820180941
"1232","982 000147307814",10,"PC09",1,1,0.34,0.36,"no no","no BVDV in cohort",0,0.412670247444487,0.4035417848084
"1234","982 000147532805",10,"PC09",1,0,0.34,0.399,"no no","no BVDV in cohort",0,0.379420941594557,0.368017576012248
"1244","982 000147858829",10,"PC09",1,1,0.34,0.35,"no no","no BVDV in cohort",0,0.421339063886275,0.412832747031853
"1268","982 000149201843",10,"PC09",1,1,0.34,0.35,"no no","no BVDV in cohort",0,0.421339063886275,0.412832747031853
"1269","982 000149201981",10,"PC09",1,0,0.34,0.33,"no no","no BVDV in cohort",0,0.438817811448796,0.431595820180941
"1270","982 000149202071",10,"PC09",1,1,0.34,0.327,"no no","no BVDV in cohort",0,0.441453874833909,0.434428682835183
"1271","982 000149204287",10,"PC09",1,1,0.34,0.328,"no no","no BVDV in cohort",0,0.440574812784586,0.433483909794925
"1272","982 000149204542",10,"PC09",1,0,0.34,0.372,"no no","no BVDV in cohort",0,0.402339142311648,0.392483811501672
"1273","982 000149204826",10,"PC09",0,1,0.34,0.35,"no no","no BVDV in cohort",0,0.421339063886275,0.412832747031853
"1274","982 000149557123",10,"PC15",1,0,0.18,0.468,"no no","TI but no PI in cohort",0,0.450257191742249,0.454471779217561
"1275","982 000149557784",10,"PC15",1,1,0.18,0.463,"no no","TI but no PI in cohort",0,0.454674221410547,0.459243695764999
"1276","982 000149570062",10,"PC15",1,0,0.18,0.476,"no no","TI but no PI in cohort",0,0.443206508041525,0.446854434339149
"1277","982 000149626051",10,"PC09",1,1,0.34,0.35,"no no","no BVDV in cohort",0,0.421339063886275,0.412832747031853
"1278","982 000149626281",10,"PC09",1,1,0.34,0.341,"no no","no BVDV in cohort",0,0.429182837477269,0.421248230298758
"1302","982 000151111790",10,"PC09",1,0,0.34,0.341,"no no","no BVDV in cohort",0,0.429182837477269,0.421248230298758
"1316","982 000151900286",10,"PC07",1,0,0.18,0.454,"no no","no BVDV in cohort",0,0.355827238743438,0.347453161602899
"1318","982 000151912574",10,"PC07",1,0,0.18,0.455,"no no","no BVDV in cohort",0,0.355010310059631,0.346581627550245
"1319","982 000151921815",10,"PC07",1,0,0.18,0.467,"no no","no BVDV in cohort",0,0.345274114544821,0.336204697645594
"1320","982 000151922047",10,"PC07",1,0,0.18,0.471,"no no","no BVDV in cohort",0,0.342056862794896,0.332779954170951
"1321","982 000151922312",10,"PC07",1,0,0.18,0.474,"no no","no BVDV in cohort",0,0.339653402844918,0.330222916026424
"1322","982 000151922389",10,"PC07",1,0,0.18,0.427,"no no","no BVDV in cohort",0,0.378188800794365,0.371355591910553
"1323","982 000151922863",10,"PC07",0,0,0.18,0.483,"no no","no BVDV in cohort",0,0.332492785414136,0.322612231796691
"1324","982 000151923138",10,"PC07",1,0,0.18,0.454,"no no","no BVDV in cohort",0,0.355827238743438,0.347453161602899
"1325","982 000151928840",10,"PC07",1,0,0.18,0.481,"no no","no BVDV in cohort",0,0.334077502506787,0.324295567447968
"1326","982 000151928887",10,"PC07",1,0,0.18,0.455,"no no","no BVDV in cohort",0,0.355010310059631,0.346581627550245
"1327","982 000151929158",10,"PC07",1,0,0.18,0.46,"no no","no BVDV in cohort",0,0.350938408179791,0.342239468151923
"1328","982 000151929168",10,"PC07",1,0,0.18,0.405,"no no","no BVDV in cohort",0,0.396805446460297,0.391314689868001
"1329","982 000151929254",10,"PC07",0,0,0.18,0.419,"no no","no BVDV in cohort",0,0.384920205030717,0.378566746106222
"1330","982 000151929275",10,"PC07",1,0,0.18,0.437,"no no","no BVDV in cohort",0,0.369840360851868,0.362421922570786
"1331","982 000152103378",10,"PC17",1,0,0.21,0.425,"no no","TI but no PI in cohort",0,0.483995975935186,0.489973668168382
"1332","982 000152306055",10,"PC12",1,0,0.22,0.459,"yes no","no BVDV in cohort",0,0.602373877693827,0.57997487925349
"1333","982 000152316175",10,"PC07",1,0,0.18,0.431,"no no","no BVDV in cohort",0,0.374840440333325,0.367771167307119
"1334","982 000152320066",10,"PC07",0,0,0.18,0.464,"no no","no BVDV in cohort",0,0.347696405737654,0.338784625925764
"1335","982 000152320590",10,"PC07",1,0,0.18,0.479,"no no","no BVDV in cohort",0,0.33566597447589,0.325983459588445
"1338","982 000152371364",10,"PC15",1,1,0.19,0.456,"no no","TI but no PI in cohort",0,0.459401054964507,0.464039568875512
"1339","982 000152382894",10,"PC15",1,1,0.19,0.48,"no no","TI but no PI in cohort",0,0.438233323509461,0.441173884065359
"1341","982 000152398047",10,"PC15",1,1,0.19,0.466,"no no","TI but no PI in cohort",0,0.45055887747303,0.454488198294085
"1352","982 000152608132",10,"PC15",1,0,0.19,0.486,"no no","TI but no PI in cohort",0,0.432973286462256,0.435492410438899
"1354","982 000152608792",10,"PC15",1,1,0.19,0.467,"no no","TI but no PI in cohort",0,0.449676281453938,0.453534783503274
"1356","982 000152611712",10,"PC15",1,1,0.19,0.477,"no no","TI but no PI in cohort",0,0.440868634132319,0.444020503985858
"1357","982 000152612036",10,"PC16",1,1,0.19,0.477,"no no","PI animal in cohort",0,0.544958354026767,0.548688723414021
"1358","982 000152612151",10,"PC15",0,0,0.19,0.476,"no no","TI but no PI in cohort",0,0.441747819501819,0.444970204028575
"1359","982 000152612197",10,"PC16",1,0,0.19,0.413,"no no","PI animal in cohort",0,0.60073691081257,0.608623703513599
"1360","982 000152612253",10,"PC16",1,1,0.19,0.476,"no no","PI animal in cohort",0,0.545842472883842,0.549640975731213
"1361","982 000152612390",10,"PC15",1,1,0.19,0.485,"no no","TI but no PI in cohort",0,0.433848943911221,0.436438188598795
"1362","982 000152612393",10,"PC15",0,1,0.19,0.446,"no no","TI but no PI in cohort",0,0.468268868638208,0.473617393968069
"1363","982 000152612462",10,"PC15",1,1,0.19,0.439,"no no","TI but no PI in cohort",0,0.47448862305097,0.480333866300393
"1364","982 000152612549",10,"PC15",1,1,0.19,0.466,"no no","TI but no PI in cohort",0,0.45055887747303,0.454488198294085
"1365","982 000152615838",10,"PC15",1,0,0.19,0.449,"no no","TI but no PI in cohort",0,0.465606161728824,0.470741683891241
"1366","982 000152616054",10,"PC15",1,0,0.19,0.457,"no no","TI but no PI in cohort",0,0.458515592561739,0.463083126480218
"1367","982 000152616098",10,"PC15",1,1,0.19,0.465,"no no","TI but no PI in cohort",0,0.45144178475166,0.455441946928513
"1368","982 000152616134",10,"PC15",1,0,0.19,0.467,"no no","TI but no PI in cohort",0,0.449676281453938,0.453534783503274
"1369","982 000152616159",10,"PC16",1,1,0.19,0.461,"no no","PI animal in cohort",0,0.559066523491054,0.563877330340769
"1370","982 000152616205",10,"PC16",0,1,0.19,0.47,"no no","PI animal in cohort",0,0.551140925594381,0.555346616354738
"1371","982 000152616296",10,"PC15",0,1,0.19,0.452,"no no","TI but no PI in cohort",0,0.462945413473019,0.467867914816232
"1372","982 000152616440",10,"PC15",1,0,0.19,0.48,"no no","TI but no PI in cohort",0,0.438233323509461,0.441173884065359
"1373","982 000152616509",10,"PC15",1,0,0.19,0.477,"no no","TI but no PI in cohort",0,0.440868634132319,0.444020503985858
"1374","982 000152616691",10,"PC15",1,1,0.19,0.477,"no no","TI but no PI in cohort",0,0.440868634132319,0.444020503985858
"1375","982 000152617365",10,"PC15",0,1,0.19,0.493,"no no","TI but no PI in cohort",0,0.426855695599203,0.428885471528995
"1376","982 000152617664",10,"PC15",1,1,0.19,0.466,"no no","TI but no PI in cohort",0,0.45055887747303,0.454488198294085
"1377","982 000152617692",10,"PC16",1,1,0.19,0.49,"no no","PI animal in cohort",0,0.533441013144432,0.53627948516765
"1384","982 000153208610",10,"PC07",1,0,0.18,0.402,"no no","no BVDV in cohort",0,0.3993687386565,0.394066459397041
"1385","982 000153260705",10,"PC17",1,1,0.21,0.458,"no no","TI but no PI in cohort",0,0.454696616009186,0.458338009539115
"1386","982 000153260979",10,"PC17",1,0,0.21,0.445,"no no","TI but no PI in cohort",0,0.466212695002402,0.470774683234772
"1387","982 000153264708",10,"PC17",1,0,0.21,0.446,"no no","TI but no PI in cohort",0,0.465325404512144,0.469816527648135
"1388","982 000153265328",10,"PC17",1,0,0.21,0.471,"no no","TI but no PI in cohort",0,0.44322879689107,0.445953031642298
"1389","982 000153267022",10,"PC17",1,0,0.21,0.473,"no no","TI but no PI in cohort",0,0.441469563898626,0.444053201767644
"1390","982 000153267072",10,"PC17",0,0,0.21,0.432,"no no","TI but no PI in cohort",0,0.477764898398223,0.483247749521839
"1391","982 000153275760",10,"PC17",0,0,0.21,0.478,"no no","TI but no PI in cohort",0,0.43707799784767,0.439310896169893
"1392","982 000153399566",10,"PC17",1,0,0.17,0.445,"no no","TI but no PI in cohort",0,0.47210314730702,0.478380991330555
"1393","982 000153400028",10,"PC17",1,0,0.17,0.434,"no no","TI but no PI in cohort",0,0.481888233857199,0.488946350456669
"1394","982 000153400060",10,"PC17",1,0,0.17,0.425,"no no","TI but no PI in cohort",0,0.489904899589166,0.497598513875014
"1395","982 000153402515",10,"PC17",1,0,0.17,0.408,"no no","TI but no PI in cohort",0,0.505058329171489,0.513941223840709
"1396","982 000153411322",10,"PC17",1,0,0.17,0.475,"no no","TI but no PI in cohort",0,0.445546900428082,0.449691822489063
"1397","982 000153411872",10,"PC17",1,0,0.17,0.399,"no no","TI but no PI in cohort",0,0.513078739293359,0.52258340869184
"1398","982 000153412338",10,"PC17",0,0,0.17,0.448,"no no","TI but no PI in cohort",0,0.469437886163991,0.475502485498772
"1399","982 000153412450",10,"PC17",1,0,0.17,0.439,"no no","TI but no PI in cohort",0,0.477438292038021,0.484142121558531
"1400","982 000153451349",10,"PC17",1,0,0.21,0.47,"no no","TI but no PI in cohort",0,0.444108950497919,0.446903542607593
"1401","982 000153451431",10,"PC17",1,0,0.21,0.436,"no no","TI but no PI in cohort",0,0.474207262603185,0.479406934399111
"1402","982 000153451448",10,"PC17",1,0,0.21,0.435,"no no","TI but no PI in cohort",0,0.475096440260712,0.480366927760106
"1403","982 000153451511",10,"PC17",1,0,0.21,0.458,"no no","TI but no PI in cohort",0,0.454696616009186,0.458338009539115
"1404","982 000153451777",10,"PC17",1,0,0.21,0.422,"no no","TI but no PI in cohort",0,0.486668075176382,0.492857458600592
"1405","982 000153451840",10,"PC17",1,0,0.21,0.454,"no no","TI but no PI in cohort",0,0.458235444670961,0.462159878438103
"1406","982 000153452086",10,"PC17",1,1,0.21,0.459,"no no","TI but no PI in cohort",0,0.453812609273742,0.4573832900473
"1407","982 000153458292",10,"PC17",1,1,0.21,0.477,"no no","TI but no PI in cohort",0,0.437955544947161,0.440258499583725
"1408","982 000153458368",10,"PC17",1,0,0.21,0.468,"no no","TI but no PI in cohort",0,0.445870305019541,0.448805722652207
"1409","982 000153458501",10,"PC17",1,0,0.21,0.47,"no no","TI but no PI in cohort",0,0.444108950497919,0.446903542607593
"1410","982 000153458589",10,"PC17",1,0,0.21,0.446,"no no","TI but no PI in cohort",0,0.465325404512144,0.469816527648135
"1411","982 000153458701",10,"PC17",1,0,0.21,0.426,"no no","TI but no PI in cohort",0,0.483105471949442,0.48901254348316
"1412","982 000153458799",10,"PC17",0,0,0.21,0.468,"no no","TI but no PI in cohort",0,0.445870305019541,0.448805722652207
"1414","982 000154100525",10,"PC15",1,1,0.18,0.483,"no no","TI but no PI in cohort",0,0.437055775504699,0.440209540347909
"1415","982 000154274976",10,"PC15",0,1,0.18,0.485,"no no","TI but no PI in cohort",0,0.435301887946501,0.438314821509793
"1418","982 000154939357",10,"PC17",1,1,0.16,0.446,"yes no","TI but no PI in cohort",0,0.719304224181619,0.715023560665774
"1438","982 000161403687",10,"PC06",1,1,0.17,0.519,"yes no","PI animal in cohort",0,0.748899003125323,0.741109848217866
"1445","982 000162092925",10,"PC06",1,1,0.17,0.516,"yes no","PI animal in cohort",0,0.750905323378603,0.743317546295381
"1446","982 000162121249",10,"PC17",0,0,0.16,0.444,"yes no","TI but no PI in cohort",0,0.720741910704627,0.716588404816715
"1447","982 000162300307",10,"PC10",1,1,0.21,0.407,"no no","TI but no PI in cohort",0,0.50003695042333,0.507279701990093
"1452","982 000162553754",10,"PC06",0,1,0.17,0.545,"yes no","PI animal in cohort",0,0.731065678701041,0.72146574580912
"1453","982 000162934528",10,"PC10",1,1,0.21,0.433,"no no","TI but no PI in cohort",0,0.476875263773716,0.482287342394
"1454","982 000164299785",10,"PC07",0,0,0.18,0.395,"no no","no BVDV in cohort",0,0.405371014772918,0.400513171685836
"1455","982 000164299884",10,"PC07",1,0,0.18,0.41,"no no","no BVDV in cohort",0,0.39254591816863,0.386743802583217
"1456","982 000164300017",10,"PC07",1,0,0.18,0.398,"no no","no BVDV in cohort",0,0.402795033269574,0.397745934990628
"1457","982 000164316501",10,"PC07",0,0,0.18,0.396,"no no","no BVDV in cohort",0,0.404511767706868,0.399590044716681
"1458","982 000164326681",10,"PC07",1,0,0.18,0.392,"no no","no BVDV in cohort",0,0.407952216873165,0.403286768845419
"1459","982 000164326771",10,"PC07",1,0,0.18,0.386,"no no","no BVDV in cohort",0,0.413129752752718,0.408852389759032
"1460","982 000164326872",10,"PC07",1,0,0.18,0.402,"no no","no BVDV in cohort",0,0.3993687386565,0.394066459397041
"1461","982 000164326905",10,"PC07",1,0,0.18,0.393,"no no","no BVDV in cohort",0,0.407091244247449,0.40236153978912
"1462","982 000164333857",10,"PC07",1,0,0.18,0.382,"no no","no BVDV in cohort",0,0.416592221912848,0.412575920981915
"1463","982 000164333941",10,"PC07",1,0,0.18,0.405,"no no","no BVDV in cohort",0,0.396805446460297,0.391314689868001
"1464","982 000164335011",10,"PC07",1,0,0.18,0.401,"no no","no BVDV in cohort",0,0.40022440348409,0.39498522047713
"1465","982 000164335465",10,"PC07",1,0,0.18,0.408,"no no","no BVDV in cohort",0,0.394247807395855,0.388569813472978
"1467","982 000165000920",10,"PC18",1,0,0.17,0.415,"no no","PI animal in cohort",0,0.601862311326234,0.610423003313192
"1468","982 000165001211",10,"PC18",1,0,0.17,0.431,"no no","PI animal in cohort",0,0.588114626968427,0.595693125650271
"1469","982 000165002307",10,"PC18",1,0,0.17,0.417,"no no","PI animal in cohort",0,0.600152136630601,0.608592153256675
"1470","982 000165002445",10,"PC18",1,1,0.17,0.422,"no no","PI animal in cohort",0,0.595866088149607,0.604001737264256
"1471","982 000165002722",10,"PC18",1,1,0.17,0.43,"no no","PI animal in cohort",0,0.588978137673761,0.596619112968461
"1472","982 000165004179",10,"PC18",1,1,0.17,0.412,"no no","PI animal in cohort",0,0.604422906028963,0.613163437142121
"1473","982 000165004230",10,"PC18",1,0,0.17,0.441,"no no","PI animal in cohort",0,0.579450492397448,0.586396763209797
"1476","982 000165199743",10,"PC18",1,0,0.17,0.428,"no no","PI animal in cohort",0,0.590703510773287,0.598469017632626
"1477","982 000165278986",10,"PC16",1,1,0.19,0.463,"no no","PI animal in cohort",0,0.557307733559103,0.561984697915335
"1488","982 000168309819",10,"PC15",1,0,0.19,0.454,"no no","TI but no PI in cohort",0,0.461172743493089,0.465953240524187
"1498","982 000181408064",10,"PC15",0,1,0.19,0.477,"no no","TI but no PI in cohort",1,0.441678703025566,0.464251112538728
"1499","982 000181408278",10,"PC15",1,1,0.19,0.465,"no no","TI but no PI in cohort",1,0.452255567138597,0.475747651151835
"1533","982 123459454916",10,"PC18",1,0,0.17,0.423,"no no","PI animal in cohort",0,0.595007097841687,0.603081422551246
"1534","982 123459455014",10,"PC18",0,0,0.17,0.402,"no no","PI animal in cohort",0,0.612916242821253,0.6222457399641
